atom_id,delta_e_kj_mol
3472,12.4621172
3473,16.298296
3476,28.9976426
3528,-7.3701086
3530,4.1760478
3531,59.8103867
3532,4.940279
3533,8.2083731
3534,9.0812235
3535,58.7515412
3536,8.7104082
3537,14.5340996
3538,6.9431478
3539,-23.6583576
3540,7.4862886
3542,10.6296635
3543,-23.1671047
3544,4.102015
3547,-2.1524901
3548,12.1420116
3587,9.5321388
3590,31.936655
3591,-10.9617996
3592,-12.5063715
3593,-6.308063
3594,29.978487
3595,-11.1517534
3596,-3.9424548
3597,19.0069733
3598,-11.5507193
3599,4.8146997
3600,-0.3309876
3601,28.0953445
3602,22.3216686
3603,-16.6700878
3604,11.5999918
3605,34.3977928
3606,-11.690074
3608,8.7264061
3609,22.4621735
3610,-8.174365
3640,-11.3300905
3641,11.836772
3642,12.7458506
3643,-12.563222
3644,-13.0708647
3645,28.7707215
3646,16.3906574
3647,13.3798914
3648,-1.7683732
3649,-9.9924756
3650,31.0137062
3651,-5.3965302
3652,-12.5202389
3654,16.7868195
3655,-0.2579356
3656,-6.2211485
3671,41.4234543
3675,11.6086407
3676,15.9861346
3677,15.9755946
3678,4.4401732
3679,19.2281914
3680,5.8323355
3681,13.0386162
3682,-1.7613347
3685,-0.1964811
3686,-18.2323494
3689,-5.2017379
3692,4.9209552
3693,-0.6188701
3694,9.1523724
3695,9.0196362
3696,20.1216965
3697,-11.6193505
3698,55.6901818
3699,24.0577583
3700,-15.4344645
3701,11.6590863
3702,-6.034575
3703,5.3522735
3704,14.3264265
3705,-14.9141236
3707,-0.3980206
3708,36.4152298
3709,17.6860638
3710,18.504879
3711,32.9393922
3712,30.123867
3713,-11.7173376
3714,20.3012962
3715,-6.7881799
3716,19.7877465
3717,6.4324866
3721,20.697031
3722,17.5675659
3724,35.766552
3726,13.5852566
3727,17.4630566
3728,1.3389466
3729,30.8010807
3730,14.9194032
3731,2.828388
3732,-4.6696315
3733,-3.2461453
3739,14.6687145
3743,19.0516987
3744,27.4053497
3746,25.3912354
3747,26.7446881
3748,11.4377957
3750,4.4906354
3751,-11.8411284
3752,29.6086064
3753,1.6448276
3754,36.5908318
3755,9.0095577
3756,-0.3885556
3757,20.0981846
3768,25.3981152
3769,39.1275673
3771,12.146389
3772,-2.5017274
3773,-3.6961465
3774,4.2186704
3775,37.4190674
3776,35.4038315
3777,34.6828003
3778,1.0677065
3779,17.9696084
3781,-11.6874571
3782,41.291378
3784,2.7659829
3785,-14.6737042
3800,35.3287201
3803,10.0058575
3804,19.8395424
3807,-3.7205074
3808,29.916872
3809,31.9201814
3811,-5.5926771
3812,15.543212
3813,19.6235981
3814,13.6148615
3815,-12.2351914
3816,34.0685539
3817,23.5376187
3818,7.2055798
3820,-8.7565651
3848,46.9084396
3849,-2.1527355
3851,19.1888256
3852,15.1998892
3853,9.3804035
3854,11.9748908
3855,29.8142357
3856,-15.8363123
3857,21.6196575
3858,-8.4148283
3859,13.4637013
3860,-5.2200065
3861,36.0222511
3862,38.1978073
3863,-4.3873544
3864,6.1503925
3865,5.1610022
3866,1.8832044
3896,16.2190743
3900,5.7448941
3903,36.6607781
3904,-11.3561278
3905,-0.7775964
3907,6.9091278
3908,6.6926489
3909,1.721358
3910,12.5567637
3911,-7.8934474
3913,5.8262644
3914,12.5125323
3915,-16.9822826
3916,15.3208866
3917,14.1815481
3918,2.6825905
3919,22.3113251
3958,14.9147224
3961,5.5068016
3962,11.7869892
3963,25.5060292
3965,12.8000307
3966,31.1013985
3967,7.930016
3968,13.3109236
3969,-24.2441502
3970,8.5033083
3971,-7.6464916
3972,25.7881661
3973,-14.0646143
3974,-14.8789358
3975,26.2870541
3976,0.6623054
4022,13.5831785
4025,-1.0227779
4026,-9.7967673
4027,-3.2269793
4029,25.8448086
4030,6.4781189
4031,39.0317383
4032,35.1491585
4033,-8.1733484
4034,9.2518988
4035,2.5052371
4036,2.6284993
4037,-7.748756
4038,-4.9584212
4039,65.208313
4040,-12.7474537
4041,-0.3478861
4042,4.8838082
4044,9.0198746
4098,6.2271009
4099,50.2522698
4101,1.4971808
4102,14.7547732
4104,23.6690808
4105,3.9422328
4106,47.1876297
4107,27.8978044
4108,10.2922688
4109,7.0053887
4110,15.6668225
4111,16.9578248
4112,23.8424816
4172,16.8771324
4173,18.7527485
4176,12.6260071
4177,4.0013218
4178,4.602633
4179,41.4206085
4180,-2.2788789
4181,38.3091965
4182,-12.5472155
4183,-9.9070206
4184,14.846901
4186,17.0776672
4252,32.6543541
4253,46.0237122
4255,17.0551758
4256,5.6726818
4257,12.2898674
4258,31.7072201
4259,9.7312117
4260,12.1754932
4261,23.6602478
4262,8.8012877
4263,19.1925697
4264,2.6090229
4265,8.954404
4331,9.821064
4332,4.9642006
4334,31.0341911
4335,43.0065689
4336,23.950102
4337,51.4980507
4338,28.9942474
4339,-12.0798655
4340,15.1026239
4341,39.3059158
4342,-2.5646458
4343,25.4145203
4344,17.3042793
4412,-4.2787628
4413,9.6832667
4415,13.3040705
4416,1.3031374
4417,12.1195154
4418,-22.4947109
4419,-21.734726
4420,-7.9784514
4421,-9.4563132
4422,-2.3120475
4423,-4.1754508
4493,11.1496162
4494,13.368104
4495,-9.8268194
4496,5.0717878
4497,35.7658043
4498,16.4443398
4499,-23.5029354
4500,16.2104187
4501,16.8053723
4502,12.2826243
4503,2.1629248
4566,16.787302
4569,-13.2993651
4571,17.4854546
4572,6.1148238
4573,15.4564944
4574,36.4246941
4575,0.6096223
4576,63.3375168
4577,55.0749702
4578,11.314148
4579,4.5529971
4582,23.5677166
4644,22.326664
4647,36.4303437
4648,28.6802426
4649,23.5622177
4650,6.8019591
4651,2.4123457
4652,13.9277564
4653,28.9972116
4714,6.471179
4717,33.5626946
4718,18.622284
4719,3.7819069
4720,1.9457268
4721,16.5038433
4722,-10.2366028
4723,-6.0172377
4724,23.0515976
4725,3.0779147
4726,-9.3743363
4727,-0.722453
4782,10.3270016
4785,-8.2252674
4786,-0.6685215
4787,-19.5268517
4788,24.8057652
4789,-18.397377
4790,-13.036458
4791,-8.7308283
4792,30.0616894
4793,6.6902895
4794,33.554493
4795,24.9215336
4796,0.178198
4797,-5.0322142
4799,-8.1573467
4801,24.933527
4804,5.5380731
4805,21.3533268
4808,20.7842388
4844,19.4309922
4847,-26.7930928
4848,16.2855339
4849,47.5590744
4850,10.5092173
4851,16.2859669
4852,36.8654214
4853,12.1796265
4854,13.4398413
4855,-13.4653893
4856,1.7018485
4857,19.1452217
4858,-21.0224266
4859,-29.1945019
4861,-7.6926294
4862,-8.7163191
4863,24.5565262
4866,4.4813314
4890,14.5155678
4893,32.3477173
4894,23.2867146
4895,3.9621246
4896,11.5582609
4897,30.808733
4898,22.2421894
4899,34.8995286
4900,19.1536903
4901,-2.020364
4902,20.9104786
4903,1.6833581
4904,-23.1587296
4905,31.7787934
4908,-0.7600925
4909,27.9937764
4920,4.3640661
4923,4.2532668
4924,30.5570793
4925,45.1961632
4926,-1.4052838
4927,3.9300816
4928,25.6561146
4929,31.0097809
4930,-1.8735952
4931,15.921094
4934,-4.2638888
4935,11.7946749
4937,26.9510766
4938,30.6043968
4939,-2.2267378
4940,13.7515259
4941,15.7170716
4942,10.8224898
4943,17.9781742
4944,-3.0214007
4946,13.7669707
4947,17.2190724
4948,19.780138
4949,9.0091562
4950,20.3128834
4952,28.4829159
4953,-0.7213927
4954,1.0479565
4955,24.7945442
4956,31.8734132
4957,23.7800255
4958,14.278657
4959,17.0311584
4960,37.668129
4965,26.4920616
4966,8.860755
4967,23.7646885
4968,24.4168434
4969,13.0162878
4970,11.6604548
4971,16.7642002
4972,17.0688515
4973,3.3317356
4974,-3.1040561
4986,14.0638065
4989,15.3237
4991,-18.3360462
4992,49.1517563
4993,11.0630407
4994,-9.7120371
4995,-14.5073185
4996,9.1575356
4998,-14.900938
4999,10.4733534
5017,33.1269531
5018,1.4379002
5019,33.6173325
5021,12.4095507
5022,14.0684233
5023,6.4430156
5024,26.3350887
5025,8.1637526
5026,34.6392479
5028,0.670055
5029,1.4918125
5032,3.6479056
5052,18.3893871
5053,7.4908986
5055,34.0166092
5056,25.6105366
5057,-4.4370208
5058,20.7535343
5059,18.2980938
5060,31.3367901
5061,4.7555695
5062,-1.3640231
5063,22.946701
5064,12.5865116
5065,3.5329631
5066,0.6483124
5067,-6.8813272
5070,-4.4057293
5094,36.6109429
5097,18.7687741
5098,27.4122181
5102,11.2060328
5103,15.325119
5105,-0.8420752
5106,16.3436146
5107,11.2740021
5108,10.5853815
5109,-3.8211975
5110,6.9824048
5111,19.8647442
5112,-2.9587412
5150,8.435585
5151,16.2792492
5153,6.5544844
5154,15.6431456
5155,9.1735716
5156,32.3711205
5157,7.0040755
5158,14.2115307
5159,3.8358412
5160,-2.6426828
5161,39.0948868
5162,15.8450786
5163,-19.1157951
5164,5.2067723
5165,12.995041
5166,6.1311154
5167,26.4728623
5168,11.6410818
5210,17.5128517
5211,2.3639817
5213,-20.841671
5214,-9.1707659
5215,3.6120243
5216,7.6061049
5217,19.9886724
5218,-1.71707
5219,-1.7473033
5220,43.4241104
5221,9.6917496
5222,0.1311833
5223,46.3526535
5224,-3.0366688
5225,82.3368607
5226,5.3179655
5227,-10.314558
5228,21.3682919
5230,5.7592354
5231,2.6513348
5278,29.3249741
5282,5.2250824
5283,6.3236261
5285,18.0385418
5286,48.8302193
5287,10.2698784
5288,7.8598132
5289,-8.7015753
5290,-3.9489634
5291,25.6828289
5292,12.5129318
5293,34.136898
5295,7.8704144
5297,2.0347781
5353,22.1131783
5354,6.7173066
5356,12.8716832
5357,35.713604
5358,10.7024689
5359,3.3324525
5360,3.0398402
5361,32.1836166
5362,16.3973656
5363,-4.8372936
5364,-26.8969518
5366,2.7936604
5367,27.9472218
5438,27.2332955
5441,15.0327683
5444,20.2973976
5445,0.2056816
5446,31.1762943
5447,-10.9186468
5448,8.7264481
5450,22.8638954
5451,3.6877938
5522,29.4281235
5523,31.5653878
5526,18.0208168
5527,-3.3564067
5529,9.1433325
5530,4.2739511
5531,-4.4280596
5532,6.8989302
5533,0.8229249
5534,2.902815
5535,-4.9836594
5536,5.4658036
5537,-2.1207991
5538,2.0046146
5539,18.6904793
5541,0.4524356
5610,19.5626431
5613,11.6475115
5614,5.8264427
5616,14.4078398
5617,-10.4071808
5618,-23.9633714
5619,-0.5151379
5620,-25.9108372
5621,-25.3865471
5622,28.1699276
5623,20.2666054
5624,-25.4921894
5625,9.3316813
5626,-6.4424534
5700,20.9725858
5701,16.8586942
5704,-4.3140655
5705,21.6109505
5707,26.6436138
5708,25.3179531
5709,24.4801483
5710,35.6815644
5712,12.6354161
5714,12.2320147
5715,10.96801
5791,7.4893985
5794,-20.5632248
5795,7.2652288
5796,34.9523392
5797,13.857627
5798,12.589407
5876,-10.5521345
5878,15.7000942
5879,7.1389041
5880,13.1771174
5962,-5.0311637
5964,34.5812149
5965,22.0062599
6045,11.9391538
6046,31.90164
6047,29.7528878
6048,4.2435188
6050,20.6832371
6051,4.8142381
6123,-10.3045969
6125,12.3909035
6126,4.6575976
6127,58.966015
6128,52.9205208
6129,10.937871
6130,-8.1139984
6131,2.9205918
6132,12.9889604
6134,14.5731678
6199,20.344265
6202,2.8932906
6203,2.2882364
6204,45.5874367
6205,-4.6362386
6206,-11.9159814
6207,4.4110165
6208,21.7072068
6209,-21.7017212
6210,17.7151757
6211,20.4800473
6214,2.2103715
6215,40.8639526
6270,9.7805434
6273,16.1563797
6274,9.2217274
6275,20.5561352
6276,24.7362023
6277,28.3101292
6278,56.7305222
6279,6.7298713
6280,6.4893098
6281,-14.3922444
6282,12.3153448
6283,23.9117088
6286,24.0350609
6287,15.6163655
6290,30.5269928
6326,20.9542332
6329,19.2426682
6330,32.1571693
6331,12.469904
6332,24.6845417
6333,47.8135796
6334,33.962864
6335,45.5135308
6336,-13.2476492
6337,5.4643674
6338,-8.5861225
6339,-4.8790012
6340,1.1006323
6341,-15.0765047
6342,-12.7144356
6343,5.2568855
6346,6.6271563
6347,40.1281052
6366,2.6518963
6368,3.4225323
6369,3.8165198
6370,-19.0689163
6371,47.8848878
6372,-2.4970262
6373,18.7504311
6374,13.4468098
6375,3.3629224
6376,25.1132889
6377,-5.2401724
6378,10.5298577
6379,13.0865278
6382,2.9829312
6383,46.4269409
6386,2.929868
6387,-2.1291313
6390,7.2663961
6393,15.2157812
6394,10.0022058
6395,20.3409271
6396,2.3860805
6397,20.6180287
6398,24.6760044
6399,11.2875519
6400,-2.948722
6401,17.2026959
6402,16.0848827
6403,4.4855104
6404,1.1478928
6405,25.1028252
6406,38.1285286
6407,-3.6418615
6408,12.8856536
6409,19.17486
6410,9.8341837
6411,30.6723099
6412,5.5883613
6414,6.2481098
6415,19.5806313
6416,54.4870301
6417,39.8285141
6418,25.8532028
6419,29.7662106
6420,16.9124966
6421,24.7071953
6422,23.0085373
6423,8.7253428
6424,24.72118
6425,18.0680161
6426,11.8123865
6427,21.6878453
6430,21.6102925
6440,9.853778
6441,12.0412169
6442,55.3040238
6443,16.7986317
6444,3.3747049
6445,2.4009125
6446,25.3691692
6447,22.7082901
6448,11.3688288
6449,20.3855629
6450,21.2603951
6470,34.1149635
6471,5.8117471
6473,35.1581764
6474,45.2041702
6475,22.7230721
6476,16.0853577
6477,-0.9815246
6478,31.2014751
6479,21.3976879
6480,4.6570812
6508,-5.6702109
6511,23.281065
6512,6.4388008
6513,19.5035725
6515,13.7022343
6516,-12.9835968
6517,16.7517586
6518,29.5812073
6519,2.2896543
6557,6.7195568
6560,16.9116592
6561,-10.6658192
6562,-18.401577
6564,20.4016552
6565,19.355278
6566,22.4449692
6567,20.8383332
6568,-5.7402172
6569,11.7478314
6570,45.3243675
6572,11.3256474
6573,10.2112579
6612,29.4908867
6613,16.9490166
6615,0.3766525
6616,14.1673908
6617,16.5526142
6618,11.2013016
6619,30.8159695
6620,-17.5196533
6621,-7.2093139
6622,10.4400196
6623,7.8678008
6624,21.8139096
6625,6.3339687
6626,-2.590915
6627,-4.2784286
6628,40.6838379
6674,6.7760148
6675,-4.6322131
6677,-5.3692765
6678,-2.5546513
6679,19.1761665
6680,5.6124583
6681,-17.175024
6682,26.3433476
6683,20.9291496
6684,-11.4268084
6685,-8.9581452
6686,-7.0487018
6687,-5.291111
6688,16.544159
6689,0.4249683
6692,-3.3566659
6743,5.0145626
6744,16.3953934
6746,19.3444367
6747,33.9886094
6748,36.1078339
6749,8.0623779
6750,27.2017269
6751,-6.6219259
6752,12.9377776
6753,3.949182
6754,3.2530499
6755,45.5344887
6756,13.4658871
6757,10.7741452
6758,11.6986752
6759,-3.1539693
6760,11.974064
6762,0.6571095
6818,30.0748291
6821,12.1201887
6822,20.4062348
6825,5.023561
6826,20.4950104
6827,9.69664
6829,14.6839848
6830,4.7075753
6832,28.2655659
6833,32.2628517
6901,15.7995787
6902,14.581604
6904,-3.3428021
6905,10.7854204
6906,14.9579478
6907,25.6616097
6908,6.9044066
6909,-1.0285858
6911,30.3065014
6912,5.1652947
6913,13.6601553
6914,-7.9121634
6916,14.0818062
6996,28.6453896
6999,-23.0103779
7000,54.7774544
7001,27.1318436
7002,9.1026526
7003,32.4563294
7004,12.8554402
7005,-7.4291773
7006,4.9900432
7007,-1.6182515
7093,-2.8634664
7094,-3.7354422
7096,12.6987887
7097,-4.1147485
7098,-0.7412488
7099,-9.0980654
7100,9.4392472
7101,34.4323197
7102,-17.658989
7103,1.336246
7104,-8.6537676
7189,-6.033083
7191,26.210186
7192,11.5727272
7193,-18.7863217
7194,19.0030384
7195,12.9873466
7196,-13.4239769
7197,-13.638793
7198,15.5490046
7199,-1.3479946
7201,11.8383751
7289,-16.0175819
7290,-15.5819006
7292,14.4281941
7293,16.1424885
7294,16.212143
7295,22.868887
7385,16.7950955
7388,17.4951802
7389,17.7510414
7390,24.7866078
7391,4.2592335
7392,-3.3690808
7482,28.4720688
7483,62.9595146
7485,1.064411
7486,4.4327865
7572,14.7020502
7574,8.6703491
7575,34.6469803
7577,-19.5771561
7664,14.0775499
7665,28.8468476
7666,-1.7423817
7667,-31.4011784
7750,32.9646798
7752,34.1589813
7753,51.2488327
7754,23.1237888
7755,22.4407273
7756,18.7021847
7758,9.9901638
7759,21.329176
7760,22.8177033
7761,19.9120256
7763,0.6815328
7764,-13.4701567
7839,17.1925106
7840,45.8941766
7841,5.561286
7842,38.9987374
7843,12.2142573
7845,30.9295006
7846,-1.2376033
7847,-14.8517324
7848,-0.5416661
7849,8.7399903
7850,-1.23364
7851,-17.0077896
7852,-16.2924748
7853,5.464953
7920,6.4023948
7922,2.743953
7923,27.8887558
7924,7.7108121
7925,48.7068634
7926,-2.0480781
7927,19.6653137
7928,24.1617699
7929,-6.4740806
7930,6.8366771
7931,2.1975267
7932,1.8363128
7934,1.914714
7935,8.4366017
7939,40.9524194
7987,10.7932024
7990,20.4729176
7991,27.1537056
7992,-12.3126783
7993,-2.4320171
7994,3.7312472
7995,20.2596359
7996,20.1901512
7997,11.3210688
7999,2.9153192
8000,6.5301004
8001,19.1145935
8002,-8.2135267
8003,8.0527182
8004,-11.0458307
8035,1.1099083
8038,-2.6333242
8039,15.4425698
8041,25.6093407
8042,21.8975468
8043,22.1823788
8044,-0.3105764
8045,5.7467809
8046,26.5455361
8047,12.4810276
8048,-1.7029821
8049,7.2447157
8050,17.9103452
8051,-13.96128
8052,2.6411591
8053,25.9911766
8055,22.3242092
8056,4.0339332
8063,17.4440975
8075,29.0311604
8076,14.0594358
8078,-7.8375807
8079,29.0384388
8080,17.3785706
8081,1.6462835
8082,25.0702095
8083,2.0004244
8084,9.3453245
8085,21.1305199
8086,-0.062185
8087,5.7312627
8088,-4.536511
8090,10.8906022
8091,5.2611528
8094,15.6650105
8095,33.7714501
8096,8.4159718
8097,17.8504124
8098,8.3174191
8099,-3.7529469
8100,18.8946934
8101,35.7411614
8102,20.031353
8103,27.98423
8104,16.3905163
8105,38.5044785
8106,10.0091028
8107,-3.5917268
8108,26.8829746
8109,-7.2547789
8110,10.3256083
8111,14.3699293
8112,13.7804327
8113,-0.6274428
8114,-0.0265551
8115,16.094677
8116,9.1129961
8117,16.9794904
8120,9.4992781
8122,19.852684
8123,32.4377442
8124,42.8814888
8125,37.4647713
8126,44.510952
8127,28.5803375
8128,16.9754544
8129,8.4376383
8130,25.561657
8131,22.3658524
8132,19.2106037
8153,20.8050881
8154,1.0441742
8155,42.6043511
8156,2.0445294
8157,-13.8467646
8159,12.9470482
8160,1.8006759
8161,5.0421691
8162,-12.4435787
8163,23.454216
8164,9.6729746
8192,20.3959637
8193,8.6066885
8195,29.5734291
8196,-4.5835095
8197,32.9159814
8199,-8.2630444
8200,9.4967432
8202,10.1611042
8203,17.6254521
8239,20.136137
8240,8.7936774
8242,10.2439594
8243,35.1953888
8244,3.975801
8245,6.5562344
8246,24.6339035
8247,24.1934128
8301,4.1866994
8302,34.957039
8304,17.316597
8305,26.4971657
8306,7.8229027
8307,-4.5884061
8308,7.6852174
8362,7.7862363
8363,38.7167931
8365,8.816206
8366,13.861371
8367,13.3557739
8368,11.5519142
8369,24.4537792
8370,18.2843018
8371,14.0342541
8372,35.6692314
8373,11.3723326
8374,17.7061291
8375,12.8216505
8429,18.8078861
8432,-1.4807366
8433,6.7178006
8436,9.8620912
8437,24.0953465
8438,17.0524426
8440,2.3963788
8441,3.8251698
8442,35.2889099
8443,44.9624826
8444,33.2872048
8445,14.6129179
8446,-2.1322448
8447,20.6303253
8448,27.0722256
8449,6.2076135
8511,31.128336
8512,12.110363
8514,16.3125916
8515,27.3121281
8516,5.4213596
8518,6.2150273
8519,-8.7087841
8520,28.7740746
8521,4.5455332
8522,3.0389938
8523,13.6284247
8524,30.5662022
8525,12.3061714
8526,-0.3725953
8528,18.6317139
8596,36.6070977
8599,19.9292126
8600,46.1945
8601,12.4704905
8602,39.6158715
8603,-5.4925585
8604,10.1882649
8605,2.777854
8606,23.9392204
8607,2.0239143
8608,54.0787277
8609,48.2062798
8610,14.2421045
8611,6.4813066
8692,7.8910704
8693,21.2521057
8695,14.0825987
8696,9.5117445
8697,3.6848247
8698,-15.7032957
8699,-11.2478829
8790,20.1018677
8793,10.0948668
8794,10.6350155
8796,5.6785884
8797,-5.3384543
8798,-7.8713928
8799,54.0181999
8800,-2.4014495
8801,45.0097771
8802,1.7387486
8803,-6.9565082
8897,13.398098
8898,-14.712553
8900,35.7749367
8901,4.3023291
8902,-11.6696139
8903,15.3417511
8904,-4.4033814
8905,112.6275559
8906,31.4568138
8907,9.1826906
8908,13.1422377
