role,atom_id,x_A,y_A,z_A,is_gb,first_neighbor_count
gb_sample,36646,70.88789536755485,53.479322167400824,12.58987211268595,1,11
gb_sample,429,1.2625872792003767,91.61351956567894,86.99024445456034,1,11
gb_sample,29155,54.25837641886103,55.39979781178652,44.098977896036004,1,11
gb_sample,49828,96.08652801561696,67.9515973993801,58.18953973278835,1,11
gb_sample,50661,94.8574655154902,71.89946237958883,23.57852185474497,1,10
gb_sample,30148,58.13054696599557,44.852072434846214,16.184702840011195,1,11
gb_sample,17564,34.30801964218667,92.78457575510932,16.95289449060966,1,11
gb_sample,49965,93.22609398010225,84.66716887868502,81.04777785113146,1,11
gb_sample,45498,86.31593237438156,6.423495266104503,69.3443253240665,1,11
gb_sample,3743,6.894383491861864,76.94736144146009,65.09939169260439,1,11
gb_sample,23054,41.99235351714863,57.42451031964064,97.19076305165098,1,11
gb_sample,38182,72.15656273324885,0.19729667191642553,18.88130930633019,1,13
gb_sample,22484,41.307714346536514,35.11499371859831,90.5369482333452,1,11
gb_sample,17405,33.92913111515688,3.520280131068086,76.25259189596808,1,11
gb_sample,20119,37.24428338578064,45.53664457563499,52.87954077972398,1,11
gb_sample,29584,53.22335633779416,73.7244774259492,24.661387815189272,1,11
gb_sample,373,2.2930445297625877,0.21108055066533304,53.73631180190653,1,11
gb_sample,41170,74.40467238393565,69.79258598816126,37.78514685932411,1,11
gb_sample,48277,91.22000359327366,14.998555135124407,19.23950687043267,1,11
gb_sample,19984,39.44540781754524,94.86491558898835,1.9855299983674513,1,11
gb_sample,215,1.5608233044962703,92.10439000622141,84.31179827602207,1,11
gb_sample,47558,89.41495570362908,70.47073841082971,9.575246612364914,1,13
gb_sample,19939,37.47099455353664,35.348268399255076,1.8352978264337783,1,11
gb_sample,14685,29.128098138806404,46.41877115824363,32.85267035488189,1,11
gb_sample,30821,59.87685346414989,1.1321359061358451,82.47540589523905,1,11
gb_sample,7500,12.693340211076086,70.65616772609701,51.226408684591284,1,11
gb_sample,28313,53.54899591433869,39.48122361739462,52.44346505325945,1,11
gb_sample,46442,83.01723796839572,81.77845304133112,75.81787762170603,1,11
gb_sample,29388,55.636267887617265,73.41905081858548,15.259843929856869,1,10
gb_sample,38803,74.91725097819794,55.59580414082165,13.387593186152248,1,11
gb_sample,22688,41.11187482208762,52.92724388565833,4.959575332939906,1,11
gb_sample,18859,33.318028355564856,61.31857932527126,55.20748274818908,1,13
gb_sample,35814,68.29954980078385,47.07273319047334,79.95735524890729,1,11
gb_sample,36553,68.21981077378592,25.12790599930479,15.593411253189286,1,13
gb_sample,20918,38.55912395380583,21.117923509206438,11.688006240257682,1,11
gb_sample,36339,67.97789844412878,25.951843639710752,6.432093975545402,1,11
gb_sample,21311,39.28495450586948,20.520244895224135,90.9158233848264,1,13
gb_sample,23566,43.35276849163019,35.46651499041962,12.966842058531292,1,13
gb_sample,39351,75.00451601401899,32.95507181416151,66.7200323485232,1,14
gb_sample,27494,50.29085623120349,42.84260215048109,54.391785899386996,1,11
gb_sample,6610,10.450391901053283,86.1473523052062,94.93626963578753,1,13
gb_sample,49801,91.04367214458316,76.07855877583032,2.819646363666929,1,11
gb_sample,22173,40.303907078154886,55.41301687944184,3.8904626889407528,1,11
gb_sample,1237,2.07813781911657,15.709070098014676,34.851337964690075,1,11
gb_sample,37463,70.12671334419336,28.33990735440527,63.86055776564901,1,11
gb_sample,2429,5.164460782877966,81.6809016616118,9.429138424011747,1,13
gb_sample,20117,35.86636533342532,55.785282542727806,12.619707155038265,1,11
gb_sample,39643,72.58532400341477,14.43802321789913,94.04592862887297,1,11
gb_sample,16625,32.94291372042148,89.71104268555752,74.5950667934555,1,11
gb_sample,23885,44.00222420253869,67.6318481915159,53.15695111162691,1,11
gb_sample,35335,75.42387216160795,5.032558562685624,89.77632057807098,1,8
gb_sample,27592,51.817832590183436,71.5671426776909,44.972128851149016,1,11
gb_sample,42919,80.24735585675855,28.08476477247538,43.10585310912136,1,11
gb_sample,12175,21.294693840299104,14.353711521364731,22.416186839920655,1,11
gb_sample,48509,90.45615567949052,75.20231505455847,67.7020533315212,1,11
gb_sample,19127,37.79295523024024,35.810370088879296,96.67591670041885,1,11
gb_sample,22761,42.595867058401474,77.54110677264576,90.6974924416281,1,11
gb_sample,19640,36.76277297543721,15.101459701892997,10.056717202273587,1,10
gb_sample,51275,3.2610167861504635,94.93647302426974,3.9670109115900525,1,11
gb_sample,14064,26.49178314810332,78.63721325955618,89.93921046594464,1,11
gb_sample,25395,49.369403394936526,11.286487019152167,15.896041674819296,1,11
gb_sample,32530,63.96668446534253,13.313212981849782,2.1813370627380664,1,10
gb_sample,23760,44.60816235971721,83.28120557573945,94.76332596107069,1,11
