atom_id,delta_e_kj_mol,pe_eV,bulk_reference_mean_pe_eV,bulk_reference_std_pe_eV,bulk_reference_count,x_A,y_A,z_A,first_neighbor_count
180515,-5.121733502837363,-552950.184011272,-552950.1309282449,0.01281383610860636,50,146.72601379212264,143.07903135700911,79.8989207272845,13
169596,-0.861851952225318,-552950.139860711,-552950.1309282449,0.01281383610860636,50,138.35869645230642,43.30398807647986,99.86187483159246,11
56505,8.413952144664798,-552950.043723776,-552950.1309282449,0.01281383610860636,50,46.63325752537625,52.370606560567126,96.65713134521006,13
37076,0.8939548323180021,-552950.121663056,-552950.1309282449,0.01281383610860636,50,32.296514914965684,128.59255777715902,59.85341298710501,13
107426,-4.631580868800655,-552950.178931198,-552950.1309282449,0.01281383610860636,50,90.42349270739075,12.475478561318859,5.40213166045252,11
86055,-5.560904247056068,-552950.188562956,-552950.1309282449,0.01281383610860636,50,69.54263407549904,51.37429955949752,95.75527388147846,11
112372,-5.948062250609099,-552950.192575566,-552950.1309282449,0.01281383610860636,50,88.9042068064794,59.004738490618,20.85678276577263,11
23596,6.367784908258613,-552950.064930805,-552950.1309282449,0.01281383610860636,50,20.50148624120889,29.820919142083067,23.246385296546695,13
56131,-22.459852339382756,-552950.363708211,-552950.1309282449,0.01281383610860636,50,44.71919199640757,17.80385192862147,80.68318397012453,11
159134,-15.037566006367463,-552950.286781634,-552950.1309282449,0.01281383610860636,50,129.50320499709588,63.900564524570434,120.78608595665771,11
